yyyymmdd dayofyear flightno legno runno meantime starttime endtime lat lon heading dist orog altgps altrad altradSTD altradgps prs u v w w_pert_squared wsp wd tke u_pitot v_pitot wsp_pitot wd_pitot T Td_BUCK Td_LICOR q_BUCK q_LICOR rhwater_BUCK rhwater_LICOR rhice_BUCK rhice_LICOR thetaapprox thetavapprox theta thetae_BUCK thetae_LICOR NsquaredSfcToFlLev dry_density moist_density mslp Tsfc TsfcSTD qsfc SWup SWdown LWup LWdown alb albSTD T2m q2m rh2m u10m u10N L windstress xmomflux ymomflux ustar z0 z0_flag CDN turbh sh thetastar Tstar z0T z0T_flag CHN lh qstar z0q z0q_flag CEN Rstar sstOSTIA icefractionOSTIA icefractionAMSR icefractionT icefractionalb icefractionT2 icefractionalb2 windstressbulk shbulk lhbulk u10NCOARE u10mCOARE T2mCOARE q2mCOARE rh2mCOARE windstressCOARE z0COARE CDNCOARE shCOARE z0TCOARE CHNCOARE lhCOARE z0qCOARE CENCOARE turbhCOARE ustarCOARE RstarCOARE LWC LWCmr FWC FWCmr LWC2 LWC2mr smallparticles smallparticlesmr z0T_div_z0 z0q_div_z0 SWdown_sfc SWup_sfc LWdown_sfc LWup_sfc sh_sfc lh_sfc turbh_sfc xmomflux_sfc ymomflux_sfc windstress_sfc tot_cloud_cover lowlev_cloud_cover tot_column_water_vapoour tot_column_cloud_liquid_water shSHEBA lhSHEBA windstressSHEBA z0SHEBA z0TSHEBA z0qSHEBA ustarSHEBA TstarSHEBA qstarSHEBA CDNSHEBA CHNSHEBA CENSHEBA RstarSHEBA 
20130326 85 183 3 7 46764 46656 46872 81.5207 19.3854 24.0338 12.7702 0 56.1703 26.7886 2.72796 26.7886 1025.91 -3.62813 -6.40251 0.884098 0.247155 7.35903 29.5391 0.975002 -3.47193 -5.06651 6.14197 34.4217 248.137 248.981 248.981 0.527012 0.59207 107.907 121.223 137.6 154.581 248.399 248.479 246.33 247.765 247.931 -0.00507297 1.44028 1.39444 1029.69 249.742 0 0.5514 96.0002 134.252 216.849 153.245 0.715072 0 NaN NaN NaN 5.67631 5.23756 109.423 0.212204 0.0407526 -0.208255 0.384068 0.0427563 0 0.00537723 -50.3059 -47.4513 0.0855398 0.085704 NaN 4 NaN -2.85465 0.00206665 NaN 1 NaN 1471.48 271.401 0.848282 0.995222 0.960456 0.807246 0.963086 0.827016 0.0835489 15.95 -3.41521 7.14918 6.9624 248.661 0.534327 104.674 0.0832277 6.91969e-05 0.00113345 14.2714 4.34071e-05 0.00109065 0.636938 4.34071e-05 0.00109065 14.9083 0.24069 1.49241 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.4884 -2.75851 0.101934 0.000234307 7.05109e-05 8.43564e-05 0.266834 -0.0453169 2.80909e-06 0.00140762 0.00126512 0.00128454 5.60236 
20130326 85 183 4 1 46947 46872 47022 81.4378 19.4666 -175.092 9.89899 0 55.2447 25.8616 4.29967 25.8616 1025.88 -5.179 -6.96198 0.892661 0.211848 8.67705 36.6455 0.903201 -3.25783 -6.63335 7.39018 26.157 248.097 248.79 248.79 0.518278 0.585866 106.508 120.393 135.869 153.582 248.349 248.427 246.291 247.704 247.876 -0.00604456 1.44048 1.3954 1029.53 250.216 0 0.575197 89.6162 104.144 218.085 169.383 0.860503 0 248.41 0.543957 109.052 8.61343 9.17445 -94.9393 0.25216 -0.0817711 -0.238533 0.41863 0.00155919 0 0.00208209 81.1346 68.786 -0.113742 -0.100175 0.00886724 1 0.00259705 12.3486 -0.00820032 0.392069 2 0.00563524 58.5077 271.435 0.817261 0.957617 0.931715 1 0.936257 1 0.122603 25.9594 -2.71744 8.42382 8.20652 248.664 0.529357 103.66 0.12285 9.90557e-05 0.00120513 24.1121 3.11099e-05 0.00109506 1.88957 3.11099e-05 0.00109506 26.0017 0.292432 2.59649 NaN NaN NaN NaN NaN NaN NaN NaN 5.68707 251.456 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 28.2421 -2.02371 0.142213 0.000234395 5.74673e-05 6.94889e-05 0.315145 -0.0619547 1.74541e-06 0.00140772 0.00124372 0.00126361 6.62127 
20130326 85 183 4 2 47097 47022 47172 81.3503 19.3828 -176.348 9.90428 0 60.0187 30.4891 2.92289 30.4891 1024.92 -5.97017 -6.78296 0.959225 0.219051 9.03613 41.3533 1.07146 -4.18935 -6.47007 7.70794 32.9229 248.613 249.342 249.342 0.545091 0.606318 106.819 118.813 135.595 150.82 248.91 248.993 246.87 248.355 248.511 -0.0053446 1.43614 1.38886 1029.21 250.97 0 0.615154 104.108 113.791 222.03 160.291 0.914903 0 NaN NaN NaN 7.73039 7.51277 177.212 0.136522 0.0367737 -0.131476 0.308525 0.00058866 1 0.00168648 -17.7773 -15.0216 0.0338119 0.0361852 NaN 1 NaN -2.75572 0.00249106 NaN 2 NaN 16.1993 271.51 0.780114 0.926236 0.916639 1 0.922184 1 0.131823 29.3258 -2.4092 8.69448 8.46728 249.269 0.558915 103.629 0.132191 0.000106455 0.00122034 27.2438 2.91832e-05 0.00109642 2.37347 2.91832e-05 0.00109642 29.6173 0.303727 2.88399 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 31.8309 -1.67472 0.151059 0.000234351 5.54788e-05 6.72044e-05 0.325292 -0.0678548 1.40459e-06 0.00140767 0.00124008 0.00126005 6.7996 
20130326 85 183 4 3 47247 47172 47322 81.2626 19.3195 129.358 9.85541 0 62.2596 34.9241 5.41524 34.9241 1024.15 -6.37078 -7.00096 1.01272 0.272991 9.46574 42.3017 1.62605 -4.50971 -6.5142 7.9229 34.6944 248.72 249.069 249.069 0.532325 0.596674 103.244 115.72 130.922 146.743 249.06 249.141 247.029 248.483 248.647 -0.00423004 1.43445 1.38833 1029.06 250.749 0 0.603388 93.6165 100.158 220.741 162.758 0.934693 0 NaN 0.533651 NaN 7.5259 7.32774 291.731 0.306354 0.0773403 -0.296431 0.46248 0.0176823 0 0.00398333 -30.1329 -30.3893 0.0456937 0.0444761 NaN 0 NaN 0.256385 -0.000154818 1.16358e-78 0 0.0001389 728.177 271.621 0.719777 0.906377 0.93339 1 0.93782 1 0.141685 24.3222 -2.25131 8.95263 8.76431 249.378 0.546614 100.337 0.141807 0.00011359 0.00123429 22.5165 2.75103e-05 0.00109758 2.45642 2.75103e-05 0.00109758 24.9729 0.314527 3.18129 NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.58045e-77 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 26.2631 -1.59565 0.160019 0.000234287 5.35353e-05 6.49668e-05 0.334816 -0.0544569 1.30146e-06 0.0014076 0.00123641 0.00125644 6.98489 
20130326 85 183 4 4 47397 47322 47472 81.1759 19.3309 108.294 9.71587 0 57.4147 32.2076 4.51702 32.2076 1024.38 -6.3473 -6.56659 0.85362 0.283924 9.13282 44.0271 1.36153 -4.73072 -5.98293 7.62727 38.3335 249.443 249.542 249.542 0.555478 0.617561 100.994 112.277 127.184 141.393 249.757 249.842 247.732 249.25 249.409 -0.00795692 1.4306 1.3826 1028.89 254.203 0 0.814907 80.1248 101.255 235.619 158.741 0.791319 0 249.764 0.572355 101.571 8.64262 8.98828 -160.444 0.275318 0.274835 -0.0162999 0.438996 0.00277455 0 0.00238544 52.3488 46.5028 -0.0738534 -0.070918 4.00149e-10 0 0.000815995 5.84605 -0.00372862 9.4039e-12 0 0.000705476 107.918 271.778 0.640889 0.709316 0.770623 0.916169 0.78588 0.924767 0.141201 67.1925 5.22591 9.02592 8.63521 250.39 0.59388 99.6187 0.143644 0.000116414 0.00123963 63.9525 2.69845e-05 0.0010983 9.50839 2.69845e-05 0.0010983 73.4609 0.317788 3.27779 NaN NaN NaN NaN NaN NaN NaN NaN 1.44221e-07 3.38934e-09 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 73.6882 5.72457 0.161981 0.000234285 5.32149e-05 6.45976e-05 0.338159 -0.151692 -4.65038e-06 0.0014076 0.00123579 0.00125584 7.01948 
20130326 85 183 4 5 47568 47472 47664 81.084 19.2231 -141.258 12.41 0 65.105 32.5286 7.13692 32.5286 1023.95 -6.32368 -5.67183 0.731583 0.520207 8.49462 48.1105 2.26135 -5.20982 -5.77743 7.77952 42.0427 249.898 250.166 250.166 0.587553 0.643055 102.536 112.218 128.565 140.704 250.215 250.305 248.213 249.818 249.959 -0.0116531 1.4274 1.37673 1028.5 257.804 0 1.10421 78.6115 105.163 249.33 156.488 0.747518 0 -Inf 0.632937 NaN 6.32808 6.39714 -1427.96 0.884315 -0.83586 -0.288708 0.787661 0.388255 0 0.0151603 48.7671 29.7668 -0.0264077 -0.00271041 3.48377e-49 0 0.000432476 19.0003 -0.00676945 1.60005e-12 1 0.00167158 26993.5 271.981 0.548592 0.74334 0.594218 0.853596 0.621208 0.868612 0.126007 113.555 15.3567 8.71685 8.15926 251.127 0.65391 102.743 0.131138 0.000107847 0.00122311 109.867 2.90018e-05 0.00109713 18.8599 2.90018e-05 0.00109713 128.727 0.304855 2.90205 NaN NaN NaN NaN NaN NaN NaN NaN 8.97288e-49 4.12113e-12 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 126.883 16.4162 0.149409 0.000234389 5.59495e-05 6.7746e-05 0.326135 -0.27144 -1.39053e-05 0.00140772 0.00124097 0.00126091 6.74741 
20130326 85 183 5 1 47739 47664 47814 81.0702 18.7188 -76.1363 9.59972 0 69.117 39.2706 6.86444 39.2706 1022.98 -7.10732 -4.33887 1.01661 0.671073 8.32705 58.5968 2.01669 -7.16547 -5.74851 9.18637 51.2616 250.465 251.076 251.076 0.637917 0.68492 105.764 113.553 131.893 141.607 250.848 250.945 248.844 250.582 250.702 -0.0144246 1.42282 1.36797 1028.45 263.213 0 1.71193 50.661 102.406 271.028 163.952 0.494705 0 247.233 0.307262 68.4664 13.3516 15.0331 -28.3556 0.183636 -0.183634 -0.000670247 0.359564 5.45719e-07 0 0.000572075 176.901 143.715 -0.280277 -0.25404 1.87329e-10 0 0.000387326 33.1866 -0.0259921 5.73246e-10 0 0.000405696 0.0172271 272.028 0.472028 0.841655 0.328701 0.492436 0.373273 0.544494 0.123687 188.124 38.1883 8.80582 8.07538 252.189 0.767425 109.848 0.133165 0.000110611 0.00122854 186.259 2.8407e-05 0.00109778 40.3115 2.8407e-05 0.00109778 226.571 0.308649 2.99731 NaN NaN NaN NaN NaN NaN NaN NaN 0.000343271 0.00105044 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 214.953 42.3077 0.150137 0.00023439 5.56929e-05 6.74511e-05 0.32866 -0.457796 -3.58582e-05 0.00140772 0.0012405 0.00126045 6.76324 
20130326 85 183 5 2 47889 47814 47964 81.0813 18.1701 -78.3548 9.71003 0 72.062 44.2676 5.98276 44.2676 1022.41 -7.02946 -5.30233 0.98182 0.186583 8.80499 52.9727 0.804984 -6.9987 -6.91938 9.84173 45.3265 249.858 250.149 250.149 0.588301 0.639547 102.874 111.832 129.038 140.274 250.29 250.38 248.281 249.888 250.019 -0.00196273 1.42547 1.37481 1028.58 250.48 0 0.589584 91.4899 103.693 218.588 174.394 0.882312 0 NaN NaN NaN 6.86029 6.55126 96.3252 0.080691 -0.0720894 0.0362513 0.238145 0.000166383 0 0.0013214 -18.2886 -15.8719 0.0466566 0.0538809 NaN 1 NaN -2.41663 0.0028529 NaN 0 NaN 3.49158 271.94 0.416299 0.85236 0.952933 1 0.956064 1 0.10546 2.2324 -4.19674 7.89672 7.87277 250.369 0.59097 99.2556 0.104213 8.2643e-05 0.00116811 1.57669 3.70689e-05 0.00109322 0.0225247 3.70689e-05 0.00109322 1.59921 0.269891 1.96547 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.39195 -3.54742 0.122695 0.000234525 6.37426e-05 7.66679e-05 0.293605 -0.00569172 3.31957e-06 0.00140787 0.00125456 0.00127423 6.06772 
20130326 85 183 5 3 48039 47964 48114 81.0887 17.6115 -80.2736 9.78614 0 71.9469 40.6495 5.16422 40.6495 1022.99 -7.43647 -4.61196 0.917014 0.294542 8.7505 58.1936 1.77892 -7.37164 -6.28558 9.6876 49.5467 249.637 249.739 249.739 0.565648 0.623572 100.938 111.271 126.878 139.866 250.034 250.12 248.021 249.568 249.716 -0.00818435 1.42755 1.37877 1028.67 256.432 0 0.984769 52.1844 89.1095 243.216 166.468 0.585621 0 249.851 0.586026 103.177 7.93069 8.16243 -240.217 0.278587 -0.271475 0.062545 0.44214 0.00620814 0 0.00293414 37.9506 32.0824 -0.0507145 -0.0389914 2.07584e-21 0 0.000433979 5.86817 -0.0037253 4.88409e-19 0 0.000487276 242.443 271.867 0.363703 0.963273 0.661699 0.622315 0.684201 0.661052 0.129864 95.3899 11.5113 8.79115 8.29071 250.862 0.622564 100.122 0.134268 0.000109841 0.00122704 91.9129 2.84855e-05 0.00109734 15.2496 2.84855e-05 0.00109734 107.163 0.307947 2.98764 NaN NaN NaN NaN NaN NaN NaN NaN 3.34374e-19 7.86722e-17 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 105.674 12.2284 0.151982 0.000234364 5.53104e-05 6.7011e-05 0.328496 -0.224417 -1.02692e-05 0.00140769 0.00123978 0.00125975 6.8 
20130326 85 183 5 4 48189 48114 48264 81.0986 17.0601 -75.2614 9.61044 0 75.9295 43.4427 6.65641 43.4427 1022.48 -7.09916 -5.76487 0.97022 0.15355 9.14504 50.9217 1.0043 -7.21412 -7.5615 10.4508 43.6532 249.925 249.957 249.957 0.577092 0.631723 100.331 109.825 125.768 137.669 250.348 250.436 248.341 249.92 250.06 -0.00233211 1.42521 1.37551 1028.55 250.906 0 0.612215 101.022 117.552 222.497 169.888 0.859385 0 250.141 0.588073 100.89 8.73791 8.95828 -182.98 0.1453 -0.0204805 0.14385 0.319591 0.000135086 1 0.00127274 18.0151 15.398 -0.0337333 -0.045323 0.0171301 2 0.00224039 2.61707 -0.00230252 0.0285605 1 0.00243589 3.80293 271.806 0.348343 0.863201 0.932899 1 0.937362 1 0.119598 7.11796 -3.30473 8.33301 8.25981 250.499 0.586462 97.3733 0.118788 9.54022e-05 0.0011973 6.14495 3.24688e-05 0.00109519 1.0684 3.24688e-05 0.00109519 7.21335 0.28834 2.42313 NaN NaN NaN NaN NaN NaN NaN NaN 126.809 211.425 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.65602 -2.70116 0.137026 0.000234482 5.95248e-05 7.18483e-05 0.310474 -0.017231 2.39171e-06 0.00140782 0.0012474 0.00126722 6.4128 
20130326 85 183 5 5 48339 48264 48414 81.1055 16.5047 -82.3328 9.71646 0 73.1192 41.552 3.12991 41.552 1022.84 -6.60304 -5.93806 0.967664 0.108725 8.88035 48.0352 1.09481 -6.49998 -8.04466 10.3425 38.9377 249.833 249.864 249.864 0.571943 0.62683 100.288 109.909 125.826 137.896 250.238 250.325 248.225 249.79 249.93 -0.00204368 1.42623 1.37694 1028.64 250.374 0 0.584002 100.321 113.021 219.449 167.275 0.887633 0 249.871 0.576233 101.263 7.97696 8.03599 -650.975 0.133798 -0.0902462 0.0987801 0.306559 0.00027941 0 0.00145529 4.68558 3.99907 -0.00912621 -0.00570787 0.0774303 1 0.00313915 0.686506 -0.000629171 0.0140998 0 0.00232463 7.55346 271.74 0.33663 0.955222 0.959255 1 0.961966 1 0.10782 1.61223 -3.77312 7.96709 7.95253 250.31 0.577079 97.4429 0.106487 8.42838e-05 0.00117204 0.914462 3.63948e-05 0.00109345 0.326257 3.63948e-05 0.00109345 1.24072 0.272754 2.02724 NaN NaN NaN NaN NaN NaN NaN NaN 277.12 50.4627 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.72214 -3.20527 0.125213 0.000234522 6.29671e-05 7.57833e-05 0.29649 -0.00405581 2.96832e-06 0.00140786 0.00125328 0.00127297 6.13173 
20130326 85 183 5 6 48489 48414 48564 81.104 15.947 -81.6371 9.63552 0 67.3839 39.0757 7.01196 39.0757 1023.3 -5.89855 -6.20961 0.954725 0.13913 8.56458 43.5284 1.03661 -5.73086 -8.16738 9.97742 35.0565 249.336 249.533 249.533 0.555185 0.611095 101.802 112.05 128.333 141.252 249.717 249.802 247.7 249.218 249.36 -0.00243901 1.42971 1.38176 1028.77 250.106 0 0.570211 95.7222 106.034 217.555 174.44 0.902754 0 249.472 NaN NaN 8.34296 8.63749 -140.961 0.153713 -0.145408 0.0498416 0.328164 0.000267695 1 0.00144347 26.1307 22.8499 -0.0485883 -0.0338258 0.377034 1 0.00463612 3.2808 -0.0028017 NaN 1 NaN 7.77927 271.675 0.308997 0.954403 0.970445 1 0.972411 1 0.103568 4.66845 -3.71193 7.8314 7.77627 249.833 0.560421 98.7483 0.102665 8.26486e-05 0.00116812 3.8915 3.69803e-05 0.00109302 0.424231 3.69803e-05 0.00109302 4.31573 0.26766 1.95896 NaN NaN NaN NaN NaN NaN NaN NaN 1408.45 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.04093 -3.11109 0.12117 0.000234505 6.4025e-05 7.69894e-05 0.291452 -0.0120476 2.92301e-06 0.00140785 0.00125502 0.00127467 6.05238 
20130326 85 183 5 7 48672 48564 48780 81.1044 15.2784 -64.107 13.9926 0 85.8733 37.0534 5.61946 37.0534 1023.75 -7.1607 -5.43837 0.718867 0.226037 8.99174 52.7842 2.36474 -6.51829 -6.85728 9.46099 43.5482 249.151 249.177 249.177 0.537514 0.598496 100.254 111.624 126.607 140.965 249.512 249.594 247.485 248.956 249.112 -0.00284784 1.4314 1.38493 1028.95 250.147 0 0.572153 109.186 120.492 219.022 157.273 0.906166 0 NaN NaN NaN 6.76604 6.55315 295.819 0.362777 -0.358102 -0.0580521 0.503826 0.0550167 0 0.00591101 -39.7665 -38.7178 0.0535573 0.0807323 NaN 2 NaN -1.04869 0.000582569 NaN 0 NaN 2459.23 271.642 0.328731 0.437717 0.97006 1 0.972052 1 0.118846 8.1957 -3.21849 8.29774 8.21478 249.68 0.546739 97.674 0.118063 9.48383e-05 0.00119608 7.04646 3.25348e-05 0.00109481 1.05082 3.25348e-05 0.00109481 8.09727 0.286972 2.41461 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.8374 -2.63941 0.136724 0.000234459 5.93449e-05 7.1642e-05 0.309499 -0.0198657 2.33255e-06 0.00140779 0.00124708 0.0012669 6.438 
20130326 85 183 6 1 49644 49500 49788 80.8754 16.3255 77.0934 15.5866 0 68.7257 36.3226 7.28451 36.3226 1022.91 -4.91272 -8.58155 0.857211 0.840418 9.88826 29.79 4.03895 -5.66752 -6.84821 8.88925 39.6109 250.343 250.603 250.603 0.611288 0.65522 102.441 109.8 127.898 137.086 250.697 250.791 248.728 250.397 250.509 -0.0208242 1.42341 1.37083 1027.97 267.905 0 2.46572 30.797 109.329 290.931 158.098 0.281692 0 250.553 0.639342 105.694 7.6343 7.75383 -835.713 0.903295 0.892875 -0.136804 0.797247 0.204392 3 0.0105719 65.0264 53.2215 -0.0467861 -0.0311451 3.72637e-63 2 0.000281602 11.8049 -0.00416759 1.46893e-76 0 0.000232474 14319.8 271.74 0.12035 0.388324 0.112684 0.188131 0.158008 0.2714 0.182065 300.29 80.6588 10.4209 9.57229 252.511 0.833757 116.002 0.199982 0.00016337 0.00131702 306.946 1.98867e-05 0.00110575 81.6867 1.98867e-05 0.00110575 388.632 0.378184 5.42946 NaN NaN NaN NaN NaN NaN NaN NaN 1.82315e-62 7.18681e-76 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 347.905 92.0245 0.212104 0.000233864 4.45137e-05 5.45142e-05 0.390469 -0.623393 -6.59116e-05 0.00140712 0.00121768 0.00123805 8.02472 
20130326 85 183 7 1 49950 49824 50076 80.8692 17.0627 112.025 14.5343 0 89.1228 62.9523 5.87654 62.9523 1019.04 -6.35648 -7.21665 1.03026 0.629368 9.61691 41.3738 3.75632 -6.09787 -5.73514 8.37113 46.7558 251.614 252.211 252.211 0.706631 0.736617 105.474 109.948 130.089 135.607 252.228 252.337 250.261 252.188 252.265 -0.0108468 1.41087 1.3506 1027.73 267.681 0 2.42568 21.2815 91.9585 287.979 175.606 0.231425 0 NaN NaN NaN 4.87262 4.5918 315.237 0.705713 0.454849 -0.539577 0.708189 0.747545 3 0.0237866 -125.132 -98.7673 0.098719 0.113625 NaN 2 NaN -26.3646 0.0105828 NaN 3 NaN 45871.4 271.794 0.107663 0.181352 0.109054 0.116321 0.168314 0.206955 0.16276 256.113 70.0581 9.96313 9.16183 254.004 0.926474 113.232 0.178535 0.000147169 0.00129241 259.084 2.19913e-05 0.00110383 71.3333 2.19913e-05 0.00110383 330.417 0.358176 4.56741 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 294.329 80.2623 0.190639 0.000234066 4.80739e-05 5.86526e-05 0.371628 -0.559091 -6.09291e-05 0.00140735 0.00122543 0.00124567 7.53708 
20130329 88 184 1 1 41871 41796 41946 80.3058 17.7867 7.36436 9.40322 0 60.2186 26.5562 2.93609 26.5562 1015.99 -2.40676 2.43263 1.00932 0.154363 3.42202 135.306 0.337101 -3.94384 2.33955 4.58556 120.677 261.625 260.315 260.315 1.39882 1.45727 90.0046 93.7625 100.753 104.96 261.884 262.107 260.441 264.284 264.435 -0.00919732 1.35282 1.23818 1019.51 266.926 0 2.30583 21.5721 141.72 290.842 196.844 0.152217 0 252.532 -0.467863 -64.1468 10.1797 12.9277 -10.2547 0.0490766 0.000335043 -0.0490755 0.190622 1.65485e-11 0 0.000217424 91.2956 60.7754 -0.235122 -0.230996 1.63509e-11 0 0.000218869 30.5202 -0.0474183 4.12708e-11 0 0.000226651 2.54106e-07 271.794 0.04 0.0133385 0.321554 0.00316667 0.413493 0.105406 0.0190292 37.8396 15.6757 3.96431 3.49286 262.513 1.5113 90.8544 0.020011 2.81441e-05 0.000979505 35.1071 0.000115 0.00110073 15.9395 0.000115 0.00110073 51.0466 0.124071 0.281281 NaN NaN NaN NaN NaN NaN NaN NaN 0.988061 2.49393 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 44.4765 18.3265 0.0277726 0.000212806 0.000146867 0.000167449 0.146751 -0.223221 -3.67316e-05 0.00138255 0.00133647 0.00135241 2.51564 
20130329 88 184 1 2 42021 41946 42096 80.3879 17.8445 9.381 9.31216 0 61.4722 29.6768 2.75056 29.6768 1015.51 -2.59799 3.31705 0.941951 0.166225 4.21336 141.931 0.403777 -3.92211 3.33028 5.14526 130.335 261.533 260.439 260.439 1.41471 1.47883 91.6589 95.8095 102.697 107.348 261.822 262.048 260.385 264.268 264.432 -0.0080359 1.35266 1.23672 1019.44 266.715 0 2.26902 23.3293 134.892 289.398 193.925 0.172948 0 257.425 0.767916 69.8445 8.5803 10.5044 -17.92 0.0850971 0.0647521 -0.0552149 0.251043 5.38417e-07 0 0.000571154 106.788 76.3025 -0.224201 -0.22848 1.38164e-07 0 0.000528241 30.4855 -0.0359738 6.39594e-08 1 0.000506677 0.0108884 271.637 0.0535834 0.0202907 0.34436 0.0327826 0.433208 0.131984 0.027879 41.6093 16.4173 4.68244 4.21076 262.445 1.52353 92.0787 0.0290933 3.38115e-05 0.00100824 38.5837 9.39322e-05 0.00109724 16.9959 9.39322e-05 0.00109724 55.5796 0.148681 0.404967 NaN NaN NaN NaN NaN NaN NaN NaN 0.256612 0.118792 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 48.1747 19.0914 0.0394218 0.00022491 0.000125491 0.000144992 0.173649 -0.204357 -3.23354e-05 0.00139688 0.00132466 0.00134183 3.14617 
20130329 88 184 1 3 42171 42096 42246 80.4709 17.8925 10.5317 9.28654 0 62.0446 32.5335 3.18135 32.5335 1015.16 -4.11905 3.56576 0.904745 0.230504 5.44805 130.882 0.994516 -5.85929 3.69484 6.92698 122.235 262.658 260.76 260.76 1.45375 1.51763 86.0757 89.8544 95.3869 99.5744 262.975 263.208 261.531 265.536 265.701 -0.0079516 1.3464 1.2278 1019.45 268.427 0 2.58621 13.1962 128.965 296.774 191.431 0.102324 0 186.811 -14.558 24306.5 41.2746 46.5904 -5.72531 0.0427262 -0.0175246 -0.0389669 0.178308 4.06476e-45 3 1.4647e-05 130.364 84.7818 -0.352408 -0.360434 -1.03407e-41 0 1.63153e-05 45.5819 -0.0760903 -1.30862e-41 1 1.63564e-05 5.79055e-41 271.555 0.079173 0 0.159216 0 0.273154 0.0414415 0.0461683 55.095 27.3897 5.84065 5.34702 263.676 1.59689 87.5443 0.048031 4.77833e-05 0.00106598 51.4366 6.60659e-05 0.00109493 26.9347 6.60659e-05 0.00109493 78.3713 0.190693 0.727989 NaN NaN NaN NaN NaN NaN NaN NaN -2543.99 -3219.42 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 63.0672 31.4689 0.0619776 0.000232866 0.000100193 0.000117541 0.217253 -0.214835 -4.28701e-05 0.001406 0.00130298 0.00132131 4.0419 
20130329 88 184 1 4 42321 42246 42396 80.5439 18.0401 38.2051 8.48952 0 62.4492 34.635 6.96738 34.635 1015.11 -6.38498 0.112616 0.952878 0.260536 6.38598 91.0105 0.624035 -7.87593 1.03402 7.94351 97.4795 262.659 261.105 261.105 1.49296 1.54571 88.3849 91.505 97.9452 101.403 262.996 263.236 261.535 265.642 265.778 -0.00783737 1.34633 1.22453 1019.67 268.772 0 2.65415 11.8555 123.732 296.154 191.27 0.0958157 0 221.432 -7.71316 -22553.2 29.6584 33.7538 -7.66224 0.0536696 0.0452863 -0.0288024 0.199858 4.58183e-29 1 3.5059e-05 141.77 90.5782 -0.335957 -0.341472 -5.44707e-25 0 4.06446e-05 51.1914 -0.0762519 -1.19491e-24 0 4.11987e-05 7.31486e-25 271.57 0.127567 0 0.121941 0 0.240931 0.033097 0.0637057 65.0662 31.2461 6.69529 6.19605 263.746 1.64371 89.6373 0.0661204 6.17944e-05 0.00111217 61.2628 5.15151e-05 0.00109555 30.9554 5.15151e-05 0.00109555 92.2182 0.223283 1.10217 NaN NaN NaN NaN NaN NaN NaN NaN -11888.4 -26079.3 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 73.9531 36.0175 0.0820532 0.000234589 8.5915e-05 0.000101702 0.249424 -0.219442 -4.27552e-05 0.00140794 0.0012867 0.00130558 4.67404 
